div_id,old_id,name_n,name_ref,name,addname,role,type
obj1746,Obj1806,obj1746-m-742,ppl:mgbiennais,Biennais,,,
obj1747,Obj1807,obj1747-s-1,ppl:wadams,W. Adams,,sender,
obj1747,Obj1807,obj1747-m-743,ppl:jgadams,Dr Adams,,,
obj1747,Obj1807,obj1747-m-744,ppl:rwhite,Mr White,,,
obj1748,Obj1808,obj1748-s-1,ppl:sbw,M. Wylie,,sender,
obj1750,Obj1809,obj1750-s-1,ppl:sms,Stephenson,,sender,
obj1751,Obj1810,obj1751-s-1,ppl:lhsigourney,L.H. Sigourney,,sender,
obj1751,Obj1810,obj1751-m-745,ppl:lwoods,Rev President Woods of Bowdoin College,,,
obj1751,Obj1810,obj1751-on-141,org:org_020,Bowdoin College,,,
obj1752,Obj1811,obj1752-s-1,ppl:mrob,Moncrue Robinson,,sender,
obj1752,Obj1811,obj1752-m-746,ppl:rbgooch,R.B Gooch,,intro,
obj1753,Obj1812,obj1753-s-1,ppl:jthompson,Jonathan Thompson,,sender,
obj1753,Obj1812,,,Manhattan Bank,,,
obj1753,Obj1812,obj1753-m-747,ppl:rwhite,Robert [White],,,
obj1753,Obj1812,obj1753-m-748,ppl:cpw,Campbell White,,,
obj1753,Obj1812,obj1753-on-142,org:org_061,the Mechanics Bank,,,
obj1754,Obj1813,obj1754-s-1,ppl:ditj,Isaiah Townsend,,sender,
obj1754,Obj1813,obj1754-m-749,ppl:geobancroft,Bancroft,,,
obj1754,Obj1813,obj1754-m-750,ppl:jasp,Sparks,,,
obj1754,Obj1813,obj1754-m-751,ppl:trbeck,Dr Beck,,,
obj1754,Obj1813,obj1754-m-752,ppl:adavezac,Major Davezac,,,
obj1754,Obj1813,obj1754-m-753,ppl:syoung,Co Young,,,
obj1754,Obj1813,obj1754-m-754,ppl:jrbroadhead,Broadhead,,,
obj1754,Obj1813,obj1754-m-755,ppl:jcspencer,John C. Spencer,,,
obj1754,Obj1813,obj1754-m-756,ppl:mgbiennais,Biennais,,,
obj1754,Obj1813,obj1754-m-757,ppl:madpotet,Madame Potet,,,
obj1754,Obj1813,obj1754-m-758,ppl:cpw,Campbell P White,,,
obj1755,Obj1814,obj1755-s-1,ppl:wcp,William. C. Preston,,sender,
obj1755,Obj1814,obj1755-m-759,ppl:mrleiber,Mr Leiber,,intro,
obj1756,Obj1815,obj1756-s-1,ppl:sbw,Mr Wylie,,sender,
obj1756,Obj1815,obj1756-m-760,ppl:ghstuart,"George H Stuart,",,intro bearer,
obj1756,Obj1815,obj1756-m-761,ppl:adbache,Mr Bache,,,
obj1756,Obj1815,obj1756-on-143,org:org_038,Girard College,,,
obj1757,Obj1816,obj1757-s-1,ppl:ctbrooks,Mr Charles [Brooks],,sender,
obj1757,Obj1816,obj1757-s-2,ppl:harrietbrooks,Mrs Brooks,,sender,
obj1757,Obj1816,obj1757-m-762,ppl:ditj,Mr [Isaiah] Townsend,,,
obj1757,Obj1816,obj1757-m-763,ppl:henryclay,Clay,,,
obj1757,Obj1816,obj1757-m-764,ppl:lewiscass,General Cass,,,
obj1757,Obj1816,obj1757-m-765,ppl:mvb,Mr Van Buren,,,
obj1757,Obj1816,obj1757-m-766,ppl:mrtyker,Mr Tyker,,,
obj1757,Obj1816,obj1757-m-767,ppl:whprescott,Mr Prescott,,,
obj1757,Obj1816,obj1757-m-768,ppl:henbowditch,Dr Bowditch,,,
obj1758,Obj1817,obj1758-s-1,ppl:ncjackson,N. Charles Jackson,,sender,
obj1758,Obj1817,obj1758-m-769,ppl:willward,Mr William Ward of Boston,,intro,
obj1758,Obj1817,obj1758-on-144,org:org_121,Ward Kenthaw and co,,,
obj1758,Obj1817,obj1758-m-770,ppl:mpayen,M Payen,,,
obj1758,Obj1817,obj1758-m-771,ppl:pjr,"Messrs Robiquet,",,,
obj1758,Obj1817,obj1758-m-772,ppl:_bouvran,Bouvran,,,
obj1758,Obj1817,obj1758-m-773,ppl:jhdpetetin,Pettetin,,,
obj1759,Obj1818,obj1759-s-1,ppl:geobancroft,George Bancroft,,sender,
obj1759,Obj1818,obj1759-s-2,ppl:jasp,Jared Sparks,,sender,
obj1759,Obj1818,obj1759-on-145,org:org_076,New York State Library,,recipient,
obj1759,Obj1818,obj1759-m-774,ppl:jrbroadhead,Broadhead,,,
obj1760,Obj1819,obj1760-s-1,ppl:jasp,Jared Sparks,,sender,
obj1760,Obj1819,obj1760-m-775,ppl:saeliot,Mr Eliot of Boston,,,
obj1760,Obj1819,obj1760-on-146,org:org_040,Harvard College,,,
obj1760,Obj1819,obj1760-m-776,ppl:ithorndike,Mr Thorndike,,,
obj1760,Obj1819,obj1760-m-777,ppl:orich,Mr Rich,,,
obj1761,Obj1820,obj1761-s-1,ppl:gord,George Ord,,sender,
obj1761,Obj1820,obj1761-m-778,ppl:jkkane,Mr Kane,,,
obj1762,Obj1821,obj1762-s-1,ppl:gord,Ord,,sender,
obj1763,Obj1822,obj1763-s-1,ppl:gord,Ord,,sender,
obj1763,Obj1822,obj1763-m-779,,Mr Kane,,bearer,
obj1764,Obj1823,obj1764-s-1,ppl:ditj,Isaiah Townsend,,sender,
obj1764,Obj1823,obj1764-m-780,ppl:cpdaly,Judge Daly,,,
obj1764,Obj1823,obj1764-m-781,ppl:mrfurman,Mr Furman,,,
obj1764,Obj1823,obj1764-m-782,ppl:jasp,Sparks,,,
obj1764,Obj1823,obj1764-m-783,ppl:geobancroft,Bancroft,,,
obj1764,Obj1823,obj1764-m-784,ppl:adavezac,Major Davezac,,,
obj1764,Obj1823,obj1764-m-785,ppl:syoung,Col Young,,,
obj1764,Obj1823,obj1764-m-786,ppl:jgreig,Mr Greig,,,
obj1764,Obj1823,obj1764-m-787,ppl:hledyard,Mr Ledyard,,,
obj1764,Obj1823,obj1764-m-788,ppl:rwj,Mr Walsh,,,
obj1764,Obj1823,obj1764-m-789,ppl:mvillenair,M Villenair,,,
obj1764,Obj1823,obj1764-m-790,ppl:atocqueville,de Tocqueville,,,
obj1764,Obj1823,obj1764-m-791,ppl:madpotet,Madam Potet,,,
obj1764,Obj1823,obj1764-m-792,ppl:thoshun,Hun,,,
obj1764,Obj1823,obj1764-m-793,ppl:_frank,Frank,,,
obj1764,Obj1823,obj1764-m-794,ppl:hjburden,Burden,,,
obj1765,Obj1824,obj1765-s-1,ppl:jgadams,Dr Adams,,sender,
obj1765,Obj1824,obj1765-m-795,ppl:mr_thompson,Dr Thompson,,,
obj1765,Obj1824,obj1765-m-796,ppl:cpw,Campbell P White,,,
obj1765,Obj1824,obj1765-m-797,ppl:jthompson,Jonathan Thompson,,,
obj1765,Obj1824,obj1765-m-798,ppl:cpw,Mr White,,,
obj1765,Obj1824,obj1765-m-799,ppl:polk,Polk,,,
obj1765,Obj1824,obj1765-m-800,ppl:_dallas,Dallas,,,
obj1765,Obj1824,obj1765-m-801,ppl:jjastor,Mr Astor,,,
obj1766,Obj1825,obj1766-s-1,ppl:ditj,Isaiah Townsend,,sender,
obj1766,Obj1825,obj1766-m-802,ppl:napbonap,Napoleon’s,,,
obj1766,Obj1825,obj1766-m-803,ppl:mgbiennais,Biennais,,,
obj1766,Obj1825,obj1766-m-804,ppl:rwj,Walsh,,,
obj1766,Obj1825,obj1766-m-805,ppl:jgreig,Mr Greig,,,
obj1766,Obj1825,obj1766-m-806,ppl:hwheaton,Mr Wheaton,,,
obj1766,Obj1825,obj1766-m-807,ppl:henryclay,Mr Clay,,,
obj1766,Obj1825,obj1766-m-808,ppl:thoshun,Hun,,,
obj1767,Obj1826,obj1767-s-1,ppl:jthompson,Jonathan Thompson,,sender,
obj1767,Obj1826,,,Bank of the Manhattan Company,,,
obj1768,Obj1827,obj1768-s-1,ppl:rwj,Robert Walsh,,sender,
obj1768,Obj1827,obj1768-m-809,ppl:mrdempsey,Mr Dempsey,,,
obj1769,Obj1828,obj1769-s-1,ppl:rwj,Robert Walsh,,sender,
obj1770,Obj1829,obj1770-s-1,ppl:icullemore,Madam Isobelle Cullemore/Callimore,,sender,
obj1771,Obj1830,obj1771-s-1,ppl:rwj,Walsh,,sender,
obj1771,Obj1830,obj1771-m-810,ppl:mrsrwalshj,Mrs W[alsh],,,
obj1772,Obj1831,obj1772-s-1,ppl:rwj,Walsh,,sender,
obj1772,Obj1831,obj1772-m-811,ppl:jasp,Mr Sparks,,,
obj1773,Obj1832,obj1773-s-1,ppl:jawashington,Dr Washington,,sender,
obj1773,Obj1832,obj1773-m-812,ppl:rcurtis,Mr Roderick Curtis,,intro,
obj1774,Obj1833,obj1774-s-1,ppl:ditj,Isaiah Townsend,,sender,
obj1774,Obj1833,obj1774-m-813,ppl:jasp,Sparks,,,
obj1774,Obj1833,obj1774-m-814,ppl:hledyard,Ledyard’s,,,
obj1774,Obj1833,obj1774-m-815,ppl:jgreig,Mr Greig,,,
obj1774,Obj1833,obj1774-m-816,ppl:rwj,Walsh,,,
obj1774,Obj1833,obj1774-m-817,ppl:geobancroft,Bancroft,,,
obj1774,Obj1833,obj1774-m-818,ppl:drkay,Dr Kay,,,
obj1774,Obj1833,obj1774-m-819,ppl:trbeck,Dr Beck,,,
obj1774,Obj1833,obj1774-m-820,ppl:adavezac,Major Davezac,,,
obj1774,Obj1833,obj1774-m-821,ppl:cpw,Campbell P. White,,,
obj1774,Obj1833,obj1774-m-822,ppl:jthompson,Jonathan Thompson,,,
obj1774,Obj1833,obj1774-m-823,ppl:rharrison,General Rawson Harrison,,,
obj1774,Obj1833,obj1774-m-824,ppl:jbu,Judge Buel,,,
obj1774,Obj1833,obj1774-m-825,ppl:mmedgoulay,Mrs de Goulay,,,
obj1774,Obj1833,obj1774-m-826,ppl:thoshun,Hun,,,
obj1775,Obj1834,obj1775-s-1,ppl:wdrayton,Col. William Drayton,,sender,
obj1775,Obj1834,obj1775-m-827,ppl:jrfenwick,General Fenwick,,,
obj1775,Obj1834,obj1775-m-828,ppl:epc,Mrs Custis,,,
obj1775,Obj1834,obj1775-m-829,ppl:wbossenger,W. Bossenger,,,
obj1776,Obj1835,obj1776-s-1,ppl:jgadams,Dr Adams,,sender,
obj1776,Obj1835,obj1776-m-830,ppl:alsmain,Dr Austin L. S. Main,,,
obj1776,Obj1835,obj1776-m-831,ppl:drkay,Dr Kay,,,
obj1776,Obj1835,obj1776-m-832,ppl:syoung,Col Young,,,
obj1776,Obj1835,obj1776-m-833,ppl:jthompson,Mr Jonathan Thompson,,,
obj1776,Obj1835,obj1776-on-148,org:org_059,Manhattan Bank,,,
obj1776,Obj1835,obj1776-m-834,ppl:cpw,Campbell White,,,
obj1776,Obj1835,obj1776-on-149,org:org_039,Grace Church,,,
obj1776,Obj1835,obj1776-m-835,ppl:thtaylor,Rev. Dr Taylor,,,
obj1776,Obj1835,obj1776-m-836,ppl:rwhite,Robert White,,,
obj1776,Obj1835,obj1776-m-837,ppl:jjastor,Mr Astor,,,
obj1776,Obj1835,obj1776-m-838,ppl:mrcogsnell,Mr Cogsnell,,,
obj1776,Obj1835,obj1776-m-839,ppl:mrsmoth,Mrs Moth,,,
obj1778,Obj1837,obj1778-s-1,ppl:bppoore,Ben P. Poore,,sender,
obj1778,Obj1837,obj1778-m-840,ppl:jasp,Mr Sparks,,,
obj1779,Obj1838,obj1779-s-1,ppl:drseymour,Seymour,,sender,
obj1781,Obj1839,obj1781-s-1,ppl:ditj,Townsend,,sender,
obj1781,Obj1839,obj1781-m-841,ppl:jthompson,Jonathan Thompson,,,
obj1781,Obj1839,obj1781-m-842,ppl:senfolson,Senator Folson of NY,,,
obj1781,Obj1839,obj1781-m-843,ppl:trbeck,Dr Beck,,,
obj1781,Obj1839,obj1781-m-844,ppl:tbacker,Thomas Backer,,,
obj1781,Obj1839,obj1781-m-845,ppl:jdbloodgood,J. D. Bloodgood,,,
obj1781,Obj1839,obj1781-m-846,ppl:mrstenley,Messrs Stenley,,,
obj1781,Obj1839,obj1781-m-847,,Hill,,,
obj1781,Obj1839,obj1781-m-848,ppl:iwjackson,Professor Jackson of Union College,,,
obj1781,Obj1839,obj1781-on-150,org:org_112,Union College,,,
obj1781,Obj1839,obj1781-m-849,ppl:henryclay,Clay,,,
obj1781,Obj1839,obj1781-m-850,ppl:madpotet,Mme Potel,,,
obj1782,Obj1840,obj1782-s-1,ppl:rwj,Robert Walsh,,sender,
obj1783,Obj1841,obj1783-s-1,ppl:ditj,Isaiah Townsend,,sender,
obj1783,Obj1841,obj1783-m-851,ppl:dwclinton,DeWitt Clinton,,,
obj1783,Obj1841,obj1783-m-852,ppl:polk,Mr Polk,,,
obj1783,Obj1841,obj1783-m-853,ppl:govwright,Gov Wright,,,
obj1783,Obj1841,obj1783-m-854,ppl:mrglaff,Mr Glaff,,,
obj1783,Obj1841,obj1783-m-855,ppl:govmasey,Gov Masey,,,
obj1784,Obj1842,obj1784-s-1,ppl:pwendell,Peter Wendell,,sender,
obj1784,Obj1842,obj1784-on-151,org:org_077,"University of the State of New York, Albany",,,
obj1785,Obj1843,obj1785-s-1,ppl:ditj,Isaiah Townsend,,sender,
obj1785,Obj1843,obj1785-m-859,ppl:jpbeckan,Dr James P. Beckan,,,
obj1785,Obj1843,obj1785-m-860,ppl:mvb,Van B[uren],,,
obj1785,Obj1843,obj1785-m-861,ppl:trbeck,Dr Beck,,,
obj1785,Obj1843,obj1785-on-152,org:org_076,[New York] State Library,,,
obj1786,Obj1844,obj1786-s-1,ppl:ditj,Townsend,,sender,
obj1786,Obj1844,obj1786-on-153,org:org_053,Livingston and Wells,,,
obj1786,Obj1844,obj1786-on-154,org:org_015,Bartlet and Welford,,,
obj1786,Obj1844,obj1786-m-862,ppl:orich,Rich,,,
obj1787,Obj1845,obj1787-on-155,org:org_011,American Philosophical Society,,sender,
obj1787,Obj1845,obj1787-on-156,org:org_046,l’Institute Royale France,,,
obj1788,Obj1846,obj1788-s-1,ppl:gord,G Ord,,sender,
obj1789,Obj1847,obj1789-s-1,ppl:dhpotter,Rev. Dr H. Potter,,sender,
obj1791,Obj1848,obj1791-on-157,org:org_031,Department of State,,sender,
obj1791,Obj1848,obj1791-m-863,ppl:rwj,Robert Walsh,,,
obj1797,Obj1943,obj1797-s-1,ppl:_bagge,Bagge,,sender,
obj1798,Obj1944,obj1798-s-1,ppl:majorblacher,Major Blacher,,sender,
obj1799,Obj1850,obj1799-s-1,ppl:epb,Elizabeth Patterson [Bonaparte],,sender,
obj1800,Obj1851,obj1800-s-1,ppl:epb,Elizabeth Patterson [Bonaparte],,sender,
obj1801,Obj1852,obj1801-s-1,ppl:mbuchanan,Buchanan,,sender,
obj1801,Obj1852,obj1801-m-864,ppl:cmorgan,Sir Charles,,,
obj1801,Obj1852,obj1801-m-865,ppl:slmo,Lady Morgan,,,
obj1801,Obj1852,obj1801-m-866,ppl:oclarke,Lady Olivia Clarke,,,
obj1802,Obj1853,obj1802-s-1,ppl:jlrdechaumont,Le Ray de Chaumont,,sender,
obj1803,Obj1854,obj1803-s-1,ppl:bcon,Benjamin Constant,,sender,
obj1804,Obj1855,obj1804-s-1,ppl:jfcooper,James Fenimore Cooper,,sender,
obj1804,Obj1855,obj1804-m-867,ppl:tmason,Theo Mason,,,
obj1804,Obj1855,obj1804-m-868,ppl:ldbroglie,Duchese de Broglie,,,
obj1805,Obj1856,obj1805-s-1,ppl:acu,Amelia Curran,,sender,
obj1806,Obj1857,obj1806-s-1,ppl:acuvier,Anne Cuvier,,sender,
obj1806,Obj1857,obj1806-m-a999,ppl:mmejunker,Mme Junker,,,
obj1807,Obj1858,obj1807-s-1,ppl:jgaylussac,Gay-Lussac,,sender,
obj1808,Obj1859,obj1808-s-1,ppl:lmjhersent,Louisa Hersent,,sender,
obj1808,Obj1859,obj1808-m-869,ppl:missmauduit,Miss Mauduit,,,
obj1809,Obj1860,obj1809-s-1,ppl:hgreg,Henri Gregoire,,sender,
obj1809,Obj1860,obj1809-m-870,ppl:maj,Mr Julien,,,
obj1810,Obj1861,obj1810-s-1,ppl:hgreg,Gregoire,,sender,
obj1810,Obj1861,obj1810-m-871,ppl:mabrenier,Dubois,,,
obj1811,Obj1862,obj1811-s-1,ppl:hgreg,Gregoire,,sender,
obj1811,Obj1862,obj1811-m-872,ppl:mrlhorente,Mr [Lhorente??],,,
obj1812,Obj1863,obj1812-s-1,ppl:hgreg,Gregoire,,sender,
obj1812,Obj1863,obj1812-m-873,ppl:jlakanal,Mr Lakanal,,,
obj1813,Obj1864,obj1813-s-1,ppl:hgreg,Gregoire,,sender,
obj1814,Obj1865,obj1814-s-1,ppl:hgreg,Gregoire,,sender,
obj1815,Obj1866,obj1815-s-1,ppl:hgreg,Gregoire,,sender,
obj1815,Obj1866,obj1815-m-874,ppl:cebertrand,C.E. Bertrand,,,
obj1816,Obj1867,obj1816-s-1,ppl:hgreg,Gregoire,,sender,
obj1816,Obj1867,obj1816-m-875,ppl:mrdubois,Mr Dubois,,,
obj1817,Obj1868,obj1817-s-1,ppl:hgreg,Gregoire,,sender,
obj1818,Obj1869,obj1818-s-1,ppl:hgreg,Gregoire,,sender,
obj1819,Obj1870,obj1819-s-1,ppl:hgreg,Gregoire,,sender,
obj1819,Obj1870,obj1819-m-876,ppl:rwj,Mr Walsh,,,
obj1819,Obj1870,obj1819-m-877,ppl:alhillhouse,Mr Hilhouse,,,
obj1819,Obj1870,obj1819-m-878,ppl:famichaux,Mr Michaux,,,
obj1819,Obj1870,obj1819-m-a999,ppl:mrwalin,Mr Walin [?],,,
obj1819,Obj1870,obj1819-m-b999,,Mr [Clape…? Chapeau?],,,
obj1820,Obj1871,obj1820-s-1,ppl:hgreg,Gregoire,,sender,
obj1820,Obj1871,obj1820-m-879,,Campbell,,,
obj1820,Obj1871,obj1820-m-880,,Wilkinson,,,
obj1820,Obj1871,obj1820-m-881,ppl:fmpdlac,Perrin du Lac,,,
obj1820,Obj1871,obj1820-m-882,ppl:frdablois,Father [Dablois?],,,
obj1820,Obj1871,obj1820-m-883,ppl:_desaintalbin,de Saint-Albin,,,
obj1821,Obj1872,obj1821-s-1,ppl:hgreg,Gregoire,,sender,
obj1821,Obj1872,obj1821-m-884,ppl:jpcurran,Curran,,,
obj1822,Obj1873,obj1822-s-1,ppl:hgreg,Gregoire,,sender,
obj1822,Obj1873,obj1822-m-885,ppl:_william,William,,,
obj1822,Obj1873,obj1822-m-886,ppl:_duvallon,Duvallon,,,
obj1822,Obj1873,obj1822-m-887,ppl:_bradbury,Bradbury,,,
obj1822,Obj1873,obj1822-m-888,ppl:sirjhall,Hall,,,
obj1822,Obj1873,obj1822-m-889,ppl:fmpdlac,Perrin du Lac,,,
obj1823,Obj1874,obj1823-s-1,ppl:hgreg,Gregoire,,sender,
obj1823,Obj1874,obj1823-m-890,ppl:mrdubois,Mr Dubois,,,
obj1823,Obj1874,obj1823-m-891,ppl:_brester,Brester[?],,,
obj1824,Obj1875,obj1824-s-1,ppl:hgreg,Gregoire,,sender,
obj1824,Obj1875,obj1824-m-892,ppl:mrbosc,Mr Bosc[?],,,
obj1825,Obj1876,obj1825-s-1,ppl:hgreg,Gregoire,,sender,
obj1825,Obj1876,obj1825-m-893,ppl:mrpasclet,Mr [Pasclet?],,,
obj1826,Obj1877,obj1826-s-1,ppl:hgreg,Gregoire,,sender,
obj1826,Obj1877,obj1826-m-894,ppl:achabot,Chabot,,,
obj1826,Obj1877,obj1826-m-895,ppl:jdbry,Jean de Bry,,,
obj1826,Obj1877,obj1826-m-896,ppl:_fournier,Fournier,,,
obj1826,Obj1877,obj1826-m-897,ppl:_maury,Maury,,,
obj1826,Obj1877,obj1826-m-898,ppl:_carnot,Carnot,,,
obj1826,Obj1877,obj1826-m-899,ppl:_billaudvarennes,Billaud-Varennes,,,
obj1827,Obj1878,obj1827-s-1,ppl:hgreg,Gregoire,,sender,
obj1828,Obj1879,obj1828-s-1,ppl:humboldt,Humboldt,,sender,
obj1828,Obj1879,obj1828-m-900,,Mr Mason,,,
obj1829,Obj1880,obj1829-s-1,ppl:humboldt,Humboldt,,sender,
obj1830,Obj1881,obj1830-s-1,ppl:humboldt,Humboldt,,sender,
obj1831,Obj1882,obj1831-s-1,ppl:humboldt,Humboldt,,sender,
obj1831,Obj1882,obj1831-m-901,ppl:prhordenbeg,Pr. Hordenbeg,,,
obj1831,Obj1882,obj1831-m-902,ppl:gws,General Scott,,,
obj1831,Obj1882,obj1831-m-903,ppl:majormirca,Major Mirca,,,
obj1832,Obj1883,obj1832-s-1,ppl:humboldt,Humboldt,,sender,
obj1832,Obj1883,obj1832-m-904,ppl:jhs,Mr Stone,,,
obj1832,Obj1883,obj1832-m-905,ppl:hmwilliams,Mrs Williams,,,
obj1832,Obj1883,obj1832-m-a999,ppl:agall,Mr Gallatin,,,
obj1833,Obj1884,obj1833-s-1,ppl:humboldt,Humboldt,,sender,
obj1833,Obj1884,obj1833-m-906,ppl:gdprony,Monsieur de Prony,,,
obj1833,Obj1884,obj1833-on-158,org:org_046,the Institute,,,
obj1833,Obj1884,obj1833-m-a999,ppl:whcrawford,Mr Crawford,,,
obj1834,Obj1885,obj1834-s-1,ppl:humboldt,Humboldt,,sender,
obj1834,Obj1885,obj1834-m-907,ppl:jhs,Mr Stone,,,
obj1835,Obj1886,obj1835-s-1,ppl:humboldt,Humboldt,,sender,
obj1835,Obj1886,obj1835-m-908,ppl:mrsiegmer,Mr Siegmer[?],,,
obj1836,Obj1887,obj1836-s-1,ppl:humboldt,Humboldt,,sender,
obj1836,Obj1887,obj1836-m-909,ppl:agall,Mr Gallatin,,,
obj1837,Obj1888,obj1837-s-1,ppl:humboldt,Humboldt,,sender,
obj1837,Obj1888,obj1837-m-910,ppl:jhs,Mr Stone,,,
obj1838,Obj1889,obj1838-s-1,ppl:humboldt,Humboldt,,sender,
obj1838,Obj1889,obj1838-m-911,ppl:jwilkinson,General Wilkinson,,,
obj1838,Obj1889,obj1838-m-912,ppl:jgaylussac,Mr Gay Lussac,,,
obj1838,Obj1889,obj1838-m-913,ppl:agall,Mr Gallatin,,,
obj1839,Obj1890,obj1839-s-1,ppl:humboldt,Humboldt,,sender,
obj1840,Obj1891,obj1840-s-1,ppl:humboldt,Humboldt,,sender,
obj1840,Obj1891,obj1840-m-914,ppl:mrdickins,Mr Dickins,,bearer,
obj1841,Obj1892,obj1841-s-1,ppl:humboldt,Humboldt,,sender,
obj1841,Obj1892,obj1841-m-915,ppl:mrgamy,Mr Gamy,,,
obj1842,Obj1893,obj1842-s-1,ppl:humboldt,Humboldt,,sender,
obj1843,Obj1894,obj1843-s-1,ppl:humboldt,Humboldt,,sender,
obj1844,Obj1895,obj1844-s-1,ppl:humboldt,Humboldt,,sender,
obj1845,Obj1896,obj1845-s-1,ppl:humboldt,Humboldt,,sender,
obj1845,Obj1896,obj1845-m-916,ppl:hrcleveland,Mr Cleveland,,,
obj1845,Obj1896,obj1845-m-917,ppl:profkunth,Professor Kunth,,,
obj1846,Obj1897,obj1846-s-1,ppl:humboldt,Humboldt,,sender,
obj1847,Obj1897,obj1847-s-1,ppl:humboldt,Humboldt,,sender,
obj1847,Obj1897,obj1847-m-918,ppl:drhuber,Doctor Huber,,intro,
obj1848,Obj1898,obj1848-s-1,ppl:humboldt,Humboldt,,sender,
obj1848,Obj1898,obj1848-on-159,org:org_046,the Institute,,,
obj1848,Obj1898,obj1848-m-a999,ppl:jgaylussac,Gay Lussac,,,
obj1849,Obj1898,obj1849-s-1,ppl:humboldt,Humboldt,,sender,
obj1850,Obj1899,obj1850-s-1,ppl:humboldt,Humboldt,,sender,
obj1850,Obj1899,obj1850-m-a999,ppl:_tardieu,Tardieu,,,
obj1851,Obj1900,obj1851-s-1,ppl:humboldt,Humboldt,,sender,
obj1851,Obj1900,obj1851-m-919,ppl:farago,Mr Arago,,,
obj1851,Obj1900,obj1851-m-920,ppl:jplay,Mr Playfair,,,
obj1851,Obj1900,obj1851-m-921,ppl:lordholland,Lord Holland,,,
obj1852,Obj1901,obj1852-s-1,ppl:humboldt,Humboldt,,sender,
obj1852,Obj1901,obj1852-m-922,ppl:agall,Mr Gallatin,,,
obj1853,Obj1902,obj1853-s-1,ppl:humboldt,Humboldt,,sender,
obj1853,Obj1902,obj1853-m-923,ppl:mrblagden,Mr Blagden,,,
obj1854,Obj1903,obj1854-s-1,ppl:humboldt,Humboldt,,sender,
obj1854,Obj1903,obj1854-m-a999,ppl:_malaspina,Malaspina,,,
obj1855,Obj1904,obj1855-s-1,ppl:humboldt,Humboldt,,sender,
obj1855,Obj1904,obj1855-m-a999,ppl:mrhorris,Mr Horris,,,
obj1856,Obj1905,obj1856-s-1,ppl:humboldt,Humboldt,,sender,
obj1856,Obj1905,obj1856-m-a999,ppl:_melist,Melist,,,
obj1856,Obj1905,obj1856-m-924,ppl:cecdm,Mr Coquebert,,,
obj1857,Obj1906,obj1857-s-1,ppl:ctjackson,Charles Jackson,,sender,
obj1857,Obj1906,obj1857-m-a999,ppl:fwlincoln,F. W Lincoln,,intro,
obj1858,Obj1907,obj1858-s-1,ppl:lafayette,LaFayette,,sender,
obj1858,Obj1907,obj1858-m-925,ppl:lafayette,General Lafayette,,,
obj1859,Obj1908,obj1859-s-1,ppl:_lamon,Lamon,,sender,
obj1859,Obj1908,obj1859-m-926,ppl:lcallag,Mr Callaghan,,,
obj1860,Obj1909,obj1860-s-1,ppl:slangles,S. Langles,,sender,
obj1861,Obj1910,obj1861-s-1,ppl:jcfladoucette,Ladoucette,,sender,
obj1862,Obj1911,obj1862-s-1,ppl:henrylee,Major Lee [Major Henry Lee IV],[Major Henry Lee IV],sender,
obj1862,Obj1911,obj1862-on-160,org:org_046,the Institute,,,
obj1862,Obj1911,obj1862-m-927,ppl:baronlumey,Baron Lumey,,,
obj1862,Obj1911,obj1862-m-928,ppl:annelee,Mrs Lee,,,
obj1862,Obj1911,obj1862-m-929,ppl:mmcarnell,M M Carnell,,,
obj1862,Obj1911,obj1862-m-930,ppl:gshila,St Hilaire,,,
obj1863,Obj1912,obj1863-s-1,ppl:nlemore,Nugent Le More,,sender,
obj1863,Obj1912,obj1863-m-931,ppl:mdcoutz,Mr de Coutz,,,
obj1863,Obj1912,obj1863-m-932,ppl:mtone,Mrs Wilson,,,
obj1863,Obj1912,obj1863-m-933,ppl:mrswhitehead,Mrs Whitehead,,,
obj1864,Obj1913,obj1864-s-1,ppl:nlemore,Nugent Le More,,sender,
obj1864,Obj1913,obj1864-m-934,ppl:mdcoutz,Mr de Coutz,,,
obj1865,Obj1914,obj1865-s-1,ppl:wmacneven,Dr William Macneven,,sender,
obj1865,Obj1914,obj1865-m-935,ppl:missmccarthy,Miss McCarthy,,intro,
obj1866,Obj1915,obj1866-s-1,ppl:missmasterson,Miss Masterson,,sender,
obj1866,Obj1915,obj1866-m-936,ppl:jqt,Quincey,,,
obj1867,Obj1916,obj1867-s-1,ppl:slmi,Sam Mitchell,,sender,
obj1867,Obj1916,obj1867-m-937,ppl:drhorer,Dr Horer,,intro,
obj1868,Obj1917,obj1868-s-1,ppl:mmedmontbret,Madame de Montbret,,sender,
obj1869,Obj1918,obj1869-s-1,ppl:cmorgan,Charles [Morgan],,sender,
obj1869,Obj1918,obj1869-s-2,ppl:slmo,Sydney Morgan,,sender,
obj1870,Obj1919,obj1870-s-1,ppl:slmo,Lady Morgan,,sender,
obj1870,Obj1919,obj1870-m-939,ppl:mrwormerley,Mr Wormerley,,intro,
obj1871,Obj1920,obj1871-s-1,ppl:slmo,Lady Morgan,,sender,
obj1871,Obj1920,obj1871-m-940,,Mr Harvey,,,
obj1871,Obj1920,obj1871-m-941,ppl:hmwilliams,Miss Williams,,,
obj1871,Obj1920,obj1871-m-942,ppl:lafayette,La Fayette,,,
obj1871,Obj1920,obj1871-m-943,ppl:_fomina,Fomina,,,
